query_id	doc_id	rel	rappel	precision
4462511	4406669_28	1		
4462511	2290758_3	1		
4462511	582850_3	2		
4462511	4274155_31	1		
4462511	4044842_3	1		
4462511	4018891_9	1		
2795030	2795030_12	2		
2795030	3759973_13	4	0.09090909090909091	0.5
2795030	3385681_22	1		
2795030	3682404_1	4	0.18181818181818182	0.5
2795030	3759973_9	4	0.2727272727272727	0.6
2795030	4367654_8	1		
2795030	76436_3	1		
2795030	3385681_15	1		
2795030	3999489_11	2		
2795030	4037397_3	2		
2795030	3759973_15	3	0.36363636363636365	0.36363636363636365
2795030	2795030_13	4	0.45454545454545453	0.4166666666666667
2795030	2145892_14	1		
2795030	1027890_3	1		
2795030	2795030_11	2		
2795030	1907578_17	1		
2795030	3041926_2	1		
2795030	4153592_1	1		
2795030	3239329_8	1		
2795030	3594006_2	1		
2795030	951535_13	1		
2795030	3146069_12	1		
2795030	1817847_1	1		
2795030	714612_3	1		
2795030	951535_36	1		
2795030	1404624_3	1		
2795030	1340574_10	1		
2795030	4279699_9	1		
2795030	32011_5	1		
2795030	707303_4	1		
312215	2198611_11	2		
312215	312215_8	3	0.14285714285714285	0.5
312215	312215_7	3	0.2857142857142857	0.6666666666666666
312215	2198611_10	1		
312215	1798175_6	2		
312215	2269965_0	2		
312215	2901201_3	2		
312215	312215_2	3	0.42857142857142855	0.375
312215	1798175_4	1		
312215	1602635_3	2		
312215	312215_4	4	0.5714285714285714	0.36363636363636365
312215	312215_5	2		
312215	1060042_1	1		
312215	2643507_14	1		
312215	2901201_4	1		
312215	2901201_0	2		
312215	312215_9	2		
312215	2562102_1	1		
312215	1015800_24	2		
312215	2360161_0	1		
312215	2198611_9	2		
312215	4311093_4	1		
312215	312215_10	2		
312215	1209792_4	1		
312215	3685035_20	1		
312215	2269965_1	2		
312215	2753255_2	2		
312215	1480360_3	1		
312215	3124555_3	1		
312215	39478_1	1		
3363149	3363149_0	3	0.125	1.0
3363149	3363149_4	3	0.25	1.0
3363149	1833501_2	1		
3363149	3363149_5	4	0.375	0.75
3363149	388234_3	1		
3363149	1611814_2	2		
3363149	1230786_2	1		
3363149	1211362_0	1		
3363149	1249260_3	1		
3363149	2131837_1	1		
3363149	3363149_1	3	0.5	0.36363636363636365
3363149	3939507_2	3	0.625	0.4166666666666667
3363149	4047045_0	4	0.75	0.46153846153846156
3363149	1611814_1	3	0.875	0.5
3363149	3820690_5	2		
3363149	871103_0	1		
3363149	1710501_1	1		
3363149	4018891_47	1		
3363149	2350207_5	1		
3363149	1030690_0	1		
3363149	1611814_0	1		
3363149	3396066_7	1		
3363149	714612_4	1		
3363149	3992892_9	2		
3363149	962816_9	3	1.0	0.32
3363149	2797224_3	1		
3363149	3757398_7	2		
3363149	1310315_0	1		
3363149	852482_4	2		
3363149	3327416_16	1		
1944018	1773381_1	2		
1944018	3920126_11	2		
1944018	717419_16	2		
1944018	1628352_27	2		
1944018	1607303_8	1		
1944018	1628352_22	2		
1944018	1773381_12	2		
1944018	1511991_6	1		
1944018	1046058_11	1		
1944018	1944018_1	4	0.05263157894736842	0.1
1944018	4293131_2	1		
1944018	1628352_18	2		
1944018	2086480_1	1		
1944018	1944018_16	2		
1944018	823705_8	2		
1944018	1944018_24	3	0.10526315789473684	0.125
1944018	1815428_13	2		
1944018	199087_14	1		
1944018	2307672_0	1		
1944018	1944018_8	4	0.15789473684210525	0.15
1944018	1944018_4	4	0.21052631578947367	0.19047619047619047
1944018	809037_4	1		
1944018	1944018_25	4	0.2631578947368421	0.21739130434782608
1944018	1944018_18	2		
1944018	1235498_5	1		
1944018	3347960_0	1		
1944018	1944018_23	3	0.3157894736842105	0.2222222222222222
1944018	2779175_7	2		
1944018	1944018_12	3	0.3684210526315789	0.2413793103448276
1944018	3920126_4	1		
788976	2577358_6	2		
788976	3038781_7	2		
788976	4308477_2	2		
788976	1296491_4	1		
788976	788976_7	2		
788976	3862765_0	2		
788976	2577358_3	3	0.05555555555555555	0.14285714285714285
788976	2407047_3	2		
788976	2207257_2	3	0.1111111111111111	0.2222222222222222
788976	788976_9	2		
788976	3947483_7	3	0.16666666666666666	0.2727272727272727
788976	2710133_6	1		
788976	1853599_7	2		
788976	2214297_2	2		
788976	1204476_2	2		
788976	4377900_17	1		
788976	255879_8	3	0.2222222222222222	0.23529411764705882
788976	1662210_4	1		
788976	2207257_8	2		
788976	126294_3	2		
788976	788976_8	2		
788976	790907_2	1		
788976	1282199_1	1		
788976	2309774_16	1		
788976	1702151_3	1		
788976	439645_31	2		
788976	788976_0	3	0.2777777777777778	0.18518518518518517
788976	2081201_5	2		
788976	788976_10	2		
788976	1063812_11	1		
4385316	1316226_9	2		
4385316	4292466_0	2		
4385316	3146069_12	1		
4385316	1817847_1	1		
4385316	4181216_5	2		
4385316	864801_2	2		
4385316	2265034_2	1		
4385316	3165940_2	1		
4385316	497709_4	3	0.1	0.1111111111111111
4385316	1309764_2	1		
4385316	3165940_5	1		
4385316	4196886_6	1		
4385316	3990014_2	1		
4385316	81587_8	1		
4385316	3165940_3	1		
4385316	3790830_2	1		
4385316	76436_3	1		
4385316	1001002_9	1		
4385316	4385316_5	4	0.2	0.10526315789473684
4385316	3317208_8	1		
4385316	2509689_6	1		
4385316	1907578_17	2		
4385316	1404624_3	1		
4385316	4122089_1	1		
4385316	3778999_4	1		
4385316	1593316_4	2		
4385316	1784267_3	1		
4385316	2304196_2	2		
4385316	1983610_10	1		
4385316	3146069_5	1		
551239	3593337_1	2		
551239	3540587_0	3	0.07692307692307693	0.5
551239	2874394_16	2		
551239	3198589_2	1		
551239	2640389_1	2		
551239	3502164_2	2		
551239	587929_0	1		
551239	4335244_0	4	0.15384615384615385	0.25
551239	2803492_8	1		
551239	3819329_3	3	0.23076923076923078	0.3
551239	243520_3	3	0.3076923076923077	0.36363636363636365
551239	2074044_3	3	0.38461538461538464	0.4166666666666667
551239	641466_0	2		
551239	2956776_0	1		
551239	2535475_5	1		
551239	3946843_7	2		
551239	2882464_0	4	0.46153846153846156	0.35294117647058826
551239	3368322_1	2		
551239	1399727_2	4	0.5384615384615384	0.3684210526315789
551239	224270_3	1		
551239	1399727_3	3	0.6153846153846154	0.38095238095238093
551239	858484_0	1		
551239	4317770_7	1		
551239	2803492_9	1		
551239	2803492_1	2		
551239	1948821_0	2		
551239	4425036_2	1		
551239	270342_3	1		
551239	2551845_8	1		
551239	3014637_0	2		
3499881	3089958_18	2		
3499881	3076949_10	2		
3499881	3385681_5	1		
3499881	256524_0	2		
3499881	3499881_11	4	0.0625	0.2
3499881	3385681_3	1		
3499881	3499881_7	4	0.125	0.2857142857142857
3499881	3385681_1	1		
3499881	3385681_9	1		
3499881	415231_1	1		
3499881	1977054_0	1		
3499881	3385681_21	1		
3499881	842715_15	1		
3499881	3385681_22	1		
3499881	2814217_0	1		
3499881	838135_7	1		
3499881	1428708_5	1		
3499881	2299281_9	1		
3499881	1465150_11	1		
3499881	3499881_2	4	0.1875	0.15
3499881	3385681_11	1		
3499881	699402_6	1		
3499881	609370_6	1		
3499881	1555828_1	1		
3499881	2814217_2	1		
3499881	1081707_4	1		
3499881	2584082_5	2		
3499881	4269531_1	1		
3499881	4183398_6	3	0.25	0.13793103448275862
3499881	2173128_2	1		
4311093	989850_11	2		
4311093	3031257_2	4	0.05	0.5
4311093	3542779_4	2		
4311093	989850_12	3	0.1	0.5
4311093	882745_1	3	0.15	0.6
4311093	2217368_2	2		
4311093	3085580_1	2		
4311093	396703_7	2		
4311093	3801750_0	3	0.2	0.4444444444444444
4311093	112512_0	3	0.25	0.5
4311093	3085580_0	4	0.3	0.5454545454545454
4311093	3085580_2	4	0.35	0.5833333333333334
4311093	3085580_4	3	0.4	0.6153846153846154
4311093	312215_9	1		
4311093	4311093_6	4	0.45	0.6
4311093	201033_5	4	0.5	0.625
4311093	4311093_7	4	0.55	0.6470588235294118
4311093	894525_3	2		
4311093	4311093_9	4	0.6	0.631578947368421
4311093	4311093_8	4	0.65	0.65
4311093	3031257_3	3	0.7	0.6666666666666666
4311093	3592567_1	1		
4311093	1961993_3	1		
4311093	2813162_14	2		
4311093	3966742_0	2		
4311093	2785579_0	1		
4311093	451864_3	2		
4311093	4311093_4	3	0.75	0.5357142857142857
4311093	4311093_0	4	0.8	0.5517241379310345
4311093	3396066_12	1		
4256593	3384601_0	2		
4256593	4256593_1	2		
4256593	3164341_0	4	0.1	0.3333333333333333
4256593	325934_1	2		
4256593	2763149_3	3	0.2	0.4
4256593	2095328_1	2		
4256593	1075565_1	4	0.3	0.42857142857142855
4256593	4256593_0	4	0.4	0.5
4256593	811727_2	4	0.5	0.5555555555555556
4256593	601023_0	2		
4256593	946189_6	1		
4256593	3609286_0	3	0.6	0.5
4256593	982409_1	4	0.7	0.5384615384615384
4256593	3099962_3	2		
4256593	1874881_7	1		
4256593	3455905_3	2		
4256593	2783398_16	1		
4256593	3859964_0	2		
4256593	2308189_0	1		
4256593	782363_3	1		
4256593	3513722_1	1		
4256593	3599049_0	1		
4256593	1860702_1	1		
4256593	1860702_3	1		
4256593	4256593_4	2		
4256593	1487774_1	2		
4256593	4256593_5	4	0.8	0.2962962962962963
4256593	3738750_13	1		
4256593	484496_7	1		
4256593	1492175_1	1		
1017690	1017690_0	2		
1017690	625773_7	1		
1017690	2908967_5	2		
1017690	1209311_1	2		
1017690	1830835_1	2		
1017690	3014981_7	2		
1017690	2478511_0	1		
1017690	3449576_11	1		
1017690	3832978_0	2		
1017690	3988127_5	1		
1017690	1017690_2	3	0.3333333333333333	0.09090909090909091
1017690	838135_16	2		
1017690	2186958_11	1		
1017690	1984512_0	1		
1017690	654046_0	2		
1017690	1888463_0	3	0.6666666666666666	0.125
1017690	100582_1	2		
1017690	3674432_9	1		
1017690	1222002_3	1		
1017690	3068480_0	1		
1017690	808344_1	1		
1017690	2062189_2	1		
1017690	3665231_27	1		
1017690	648371_2	1		
1017690	1083701_2	2		
1017690	3920126_4	1		
1017690	415717_3	1		
1017690	2062189_0	1		
1017690	852628_1	1		
1017690	2422224_5	1		
667488	3066696_7	2		
667488	2477620_2	1		
667488	1258734_5	1		
667488	3328664_17	1		
667488	507298_9	2		
667488	1476913_9	1		
667488	1866441_4	2		
667488	821230_5	1		
667488	3101488_2	2		
667488	2846433_2	2		
667488	772531_2	1		
667488	2032462_2	1		
667488	3460106_6	1		
667488	688359_5	2		
667488	922849_32	1		
667488	669829_10	1		
667488	1702151_3	1		
667488	2477620_4	1		
667488	2477620_1	1		
667488	3353798_1	1		
667488	1871901_11	1		
667488	4470463_0	1		
667488	1670291_1	1		
667488	667488_2	2		
667488	3993397_11	1		
667488	4157307_2	1		
667488	4089749_3	1		
667488	901548_3	1		
667488	1138153_1	2		
667488	4196421_2	1		
3507491	3507491_2	4	0.07692307692307693	1.0
3507491	1216649_1	2		
3507491	3258291_26	2		
3507491	3258291_15	2		
3507491	3507491_1	4	0.15384615384615385	0.4
3507491	3507491_17	3	0.23076923076923078	0.5
3507491	3507491_11	4	0.3076923076923077	0.5714285714285714
3507491	2180086_10	1		
3507491	2540881_3	1		
3507491	4235462_0	2		
3507491	3507491_7	2		
3507491	3507491_13	3	0.38461538461538464	0.4166666666666667
3507491	1822885_0	2		
3507491	1773381_1	1		
3507491	2828371_17	2		
3507491	1689674_8	1		
3507491	92934_24	1		
3507491	89648_9	3	0.46153846153846156	0.3333333333333333
3507491	4475476_6	1		
3507491	3507491_16	2		
3507491	3604708_3	2		
3507491	3507491_14	2		
3507491	740606_0	3	0.5384615384615384	0.30434782608695654
3507491	3507491_10	4	0.6153846153846154	0.3333333333333333
3507491	1862777_1	1		
3507491	4154146_2	1		
3507491	3507491_9	4	0.6923076923076923	0.3333333333333333
3507491	4074085_12	1		
3507491	922849_29	1		
3507491	3133147_9	1		
2634143	412002_2	2		
2634143	68860_1	2		
2634143	2965308_5	1		
2634143	883246_3	1		
2634143	2634143_1	4	0.3333333333333333	0.2
2634143	3549513_0	3	0.6666666666666666	0.3333333333333333
2634143	2822782_1	2		
2634143	1199801_2	1		
2634143	1870918_10	1		
2634143	3738750_13	1		
2634143	453024_0	1		
2634143	346070_1	2		
2634143	386045_0	1		
2634143	1854656_10	1		
2634143	1787302_9	1		
2634143	1841876_0	2		
2634143	3103275_2	1		
2634143	3549513_1	1		
2634143	4266441_2	1		
2634143	1559320_2	4	1.0	0.15
2634143	1428555_1	1		
2634143	2813625_0	1		
2634143	383384_2	1		
2634143	2944022_5	1		
2634143	1872522_1	1		
2634143	1562773_4	1		
2634143	368525_2	1		
2634143	2296382_0	1		
2634143	2892478_1	1		
2634143	3025260_1	1		
3396066	1492370_3	2		
3396066	1148987_10	1		
3396066	2035707_1	4	0.05	0.3333333333333333
3396066	4188646_2	1		
3396066	48951_2	1		
3396066	1578718_35	1		
3396066	3396066_11	4	0.1	0.2857142857142857
3396066	3159000_4	2		
3396066	753026_4	4	0.15	0.3333333333333333
3396066	753026_6	3	0.2	0.4
3396066	3646403_2	1		
3396066	1925143_1	1		
3396066	2590387_10	2		
3396066	3974525_0	1		
3396066	4280931_1	2		
3396066	4471220_1	3	0.25	0.3125
3396066	2679009_2	1		
3396066	3960080_4	1		
3396066	3341098_5	1		
3396066	309772_3	1		
3396066	2732477_7	1		
3396066	4450746_1	1		
3396066	4454467_7	1		
3396066	1802263_3	1		
3396066	4382889_8	1		
3396066	2732477_0	1		
3396066	3499881_3	1		
3396066	1522326_2	2		
3396066	3396066_8	3	0.3	0.20689655172413793
3396066	3038781_7	1		
2892478	1664423_2	2		
2892478	3437121_0	4	0.07692307692307693	0.5
2892478	3143818_2	1		
2892478	714612_9	1		
2892478	714612_7	1		
2892478	4394257_0	2		
2892478	3691159_0	3	0.15384615384615385	0.2857142857142857
2892478	2116993_0	3	0.23076923076923078	0.375
2892478	1188368_3	4	0.3076923076923077	0.4444444444444444
2892478	3986699_4	1		
2892478	3870854_6	1		
2892478	2501699_1	4	0.38461538461538464	0.4166666666666667
2892478	3800929_1	1		
2892478	714612_1	1		
2892478	2781942_4	1		
2892478	4394257_7	1		
2892478	484496_2	1		
2892478	4403555_1	1		
2892478	3283011_0	1		
2892478	1292734_20	1		
2892478	3618683_0	3	0.46153846153846156	0.2857142857142857
2892478	3986699_1	1		
2892478	3385681_12	1		
2892478	4302021_2	1		
2892478	1349828_10	1		
2892478	229303_0	1		
2892478	2213996_1	1		
2892478	3576052_0	1		
2892478	337845_0	1		
2892478	4394257_6	3	0.5384615384615384	0.23333333333333334
3155314	3155314_2	3	0.5	1.0
3155314	3198591_9	2		
3155314	3574832_3	2		
3155314	4107501_9	2		
3155314	3198591_4	2		
3155314	2484567_2	1		
3155314	2625849_1	2		
3155314	3198591_18	1		
3155314	3198591_23	1		
3155314	4287339_9	1		
3155314	4287339_19	1		
3155314	851226_1	2		
3155314	3198591_3	1		
3155314	969379_5	1		
3155314	2160193_4	1		
3155314	3155314_0	2		
3155314	4181216_4	1		
3155314	413260_17	2		
3155314	3198591_6	2		
3155314	4370955_3	2		
3155314	4026949_4	1		
3155314	3280274_1	2		
3155314	2556559_5	1		
3155314	4406669_34	1		
3155314	2008738_13	1		
3155314	3562551_0	2		
3155314	369149_0	1		
3155314	3899872_49	1		
3155314	4406669_6	1		
3155314	4181216_0	2		
785823	4297168_1	2		
785823	3474464_2	2		
785823	785823_1	4	0.125	0.3333333333333333
785823	850911_12	1		
785823	3035489_2	1		
785823	4018891_66	1		
785823	3226524_5	1		
785823	4434983_0	2		
785823	785823_2	3	0.25	0.2222222222222222
785823	1606105_3	2		
785823	973819_1	1		
785823	3588470_6	2		
785823	4237774_0	2		
785823	2308266_5	2		
785823	4090118_13	1		
785823	1273508_0	2		
785823	785823_6	3	0.375	0.17647058823529413
785823	443848_5	1		
785823	3270056_3	1		
785823	2258495_0	2		
785823	2225026_5	1		
785823	785823_4	3	0.5	0.18181818181818182
785823	1590133_11	1		
785823	2971203_0	2		
785823	231585_0	2		
785823	172731_0	1		
785823	3618486_0	1		
785823	523131_1	1		
785823	472463_17	1		
785823	785823_3	4	0.625	0.16666666666666666
2815090	2609953_22	2		
2815090	497800_8	1		
2815090	213488_21	1		
2815090	1862795_3	1		
2815090	3074426_2	1		
2815090	2815090_2	4	0.16666666666666666	0.16666666666666666
2815090	2415918_2	2		
2815090	3874326_3	1		
2815090	2860673_4	1		
2815090	2370312_2	2		
2815090	4318787_2	2		
2815090	4278201_3	1		
2815090	3716252_4	3	0.3333333333333333	0.15384615384615385
2815090	2448180_1	1		
2815090	2815090_1	4	0.5	0.2
2815090	559015_3	3	0.6666666666666666	0.25
2815090	4318360_11	1		
2815090	4311093_0	1		
2815090	2305198_0	1		
2815090	1598784_2	1		
2815090	1973219_0	1		
2815090	2258495_0	1		
2815090	4448097_0	1		
2815090	698757_23	1		
2815090	558570_4	1		
2815090	1308452_1	2		
2815090	1668257_9	1		
2815090	4456104_9	1		
2815090	3599049_0	3	0.8333333333333334	0.1724137931034483
2815090	1420026_2	3	1.0	0.2
1821193	1821193_0	4	0.09090909090909091	1.0
1821193	157907_7	2		
1821193	157907_16	2		
1821193	514622_5	1		
1821193	2782133_12	2		
1821193	1821193_1	4	0.18181818181818182	0.3333333333333333
1821193	938564_8	1		
1821193	812036_1	1		
1821193	1821193_16	2		
1821193	1283542_0	1		
1821193	1821193_7	3	0.2727272727272727	0.2727272727272727
1821193	1821193_12	3	0.36363636363636365	0.3333333333333333
1821193	1757874_6	1		
1821193	3555026_11	1		
1821193	3578969_2	1		
1821193	2036141_7	1		
1821193	2669797_16	1		
1821193	3205734_1	2		
1821193	3620424_2	2		
1821193	76436_3	1		
1821193	821387_24	1		
1821193	1821193_10	3	0.45454545454545453	0.22727272727272727
1821193	342943_3	1		
1821193	1592233_0	1		
1821193	3614621_7	1		
1821193	1972970_3	1		
1821193	1324444_6	1		
1821193	2145892_14	1		
1821193	1944018_22	1		
1821193	3086320_0	1		
4185501	3295055_3	1		
4185501	2045503_11	2		
4185501	2019409_3	4	0.047619047619047616	0.3333333333333333
4185501	4185501_3	1		
4185501	1174906_5	3	0.09523809523809523	0.4
4185501	1777971_3	2		
4185501	1835434_6	1		
4185501	1016733_2	1		
4185501	1060942_4	1		
4185501	2785579_2	2		
4185501	2019409_7	3	0.14285714285714285	0.2727272727272727
4185501	1174906_4	4	0.19047619047619047	0.3333333333333333
4185501	1664423_9	1		
4185501	253238_8	1		
4185501	66937_2	1		
4185501	4185501_5	3	0.23809523809523808	0.3125
4185501	751_6	1		
4185501	2983072_1	1		
4185501	1417539_9	1		
4185501	1345517_2	1		
4185501	2213227_1	3	0.2857142857142857	0.2857142857142857
4185501	1262692_9	1		
4185501	3126423_2	1		
4185501	2019409_0	4	0.3333333333333333	0.2916666666666667
4185501	1429684_0	1		
4185501	3490578_5	1		
4185501	3403034_9	1		
4185501	3109243_0	1		
4185501	1046895_5	1		
4185501	2589023_5	4	0.38095238095238093	0.26666666666666666
4473331	4373459_1	1		
4473331	532418_2	2		
4473331	3234900_12	1		
4473331	4373459_3	1		
4473331	4373459_14	2		
4473331	3535930_4	2		
4473331	1115338_0	2		
4473331	1740321_13	1		
4473331	2508797_1	1		
4473331	1115338_1	1		
4473331	460728_16	3	0.1	0.09090909090909091
4473331	1657326_1	1		
4473331	4473331_5	4	0.2	0.15384615384615385
4473331	1166941_1	1		
4473331	3271086_6	1		
4473331	4281840_17	1		
4473331	1757398_14	1		
4473331	1271974_1	1		
4473331	3996836_3	3	0.3	0.15789473684210525
4473331	1591764_2	4	0.4	0.2
4473331	4375770_7	2		
4473331	2585846_1	1		
4473331	4147302_5	2		
4473331	3614208_5	2		
4473331	945249_1	1		
4473331	604564_6	1		
4473331	4473331_3	4	0.5	0.18518518518518517
4473331	3593337_1	1		
4473331	1814059_0	1		
4473331	2855289_1	1		
4190287	785804_2	1		
4190287	1256399_1	4	0.08333333333333333	0.5
4190287	4190287_0	4	0.16666666666666666	0.6666666666666666
4190287	2734659_4	1		
4190287	1581015_1	2		
4190287	829336_15	2		
4190287	364519_2	2		
4190287	4286095_8	2		
4190287	477064_10	1		
4190287	1133452_0	2		
4190287	1582877_2	1		
4190287	4272061_4	2		
4190287	4190287_3	4	0.25	0.23076923076923078
4190287	1256399_0	4	0.3333333333333333	0.2857142857142857
4190287	1624980_17	1		
4190287	4190287_4	4	0.4166666666666667	0.3125
4190287	1944018_2	1		
4190287	543265_2	1		
4190287	4190287_2	4	0.5	0.3157894736842105
4190287	2436437_0	1		
4190287	1624980_13	1		
4190287	1582877_13	1		
4190287	636973_1	1		
4190287	4031278_15	1		
4190287	1164468_0	1		
4190287	2432081_2	1		
4190287	3411123_1	1		
4190287	1166941_1	1		
4190287	3593337_1	1		
4190287	1814059_0	1		
1937374	1937374_2	4	0.09090909090909091	1.0
1937374	4083207_7	1		
1937374	3783343_4	2		
1937374	1788797_1	3	0.18181818181818182	0.5
1937374	3504570_1	2		
1937374	668694_0	2		
1937374	4454467_7	2		
1937374	3159883_1	1		
1937374	4454467_10	1		
1937374	1392278_3	3	0.2727272727272727	0.3
1937374	2612506_1	3	0.36363636363636365	0.36363636363636365
1937374	668694_4	2		
1937374	4181607_0	2		
1937374	2377595_3	2		
1937374	1881985_0	3	0.45454545454545453	0.3333333333333333
1937374	3028156_1	4	0.5454545454545454	0.375
1937374	2768539_1	2		
1937374	1937374_0	4	0.6363636363636364	0.3888888888888889
1937374	2768539_0	2		
1937374	3839032_1	1		
1937374	1627436_2	4	0.7272727272727273	0.38095238095238093
1937374	2251246_1	2		
1937374	1887207_4	4	0.8181818181818182	0.391304347826087
1937374	3085580_0	1		
1937374	1166941_1	1		
1937374	3593337_1	1		
1937374	1814059_0	1		
1937374	2855289_1	1		
1937374	3025260_1	1		
1937374	993930_4	1		
4377861	3940431_1	2		
4377861	4377861_1	4	0.25	0.5
4377861	4377861_2	4	0.5	0.6666666666666666
4377861	47821_2	2		
4377861	4377861_0	4	0.75	0.6
4377861	2369927_0	1		
4377861	1166941_1	1		
4377861	3593337_1	1		
4377861	1814059_0	1		
4377861	2855289_1	1		
4377861	3025260_1	1		
4377861	993930_4	1		
4377861	993930_6	1		
4377861	3154825_1	1		
4377861	3911772_2	1		
4377861	3264099_4	1		
4377861	1189138_4	1		
4377861	3087730_3	1		
4377861	2854662_2	1		
4377861	550353_0	1		
4377861	1351675_0	1		
4377861	1351675_1	1		
4377861	1351675_2	1		
4377861	1351675_3	1		
4377861	1888463_0	1		
4377861	641980_0	1		
4377861	641980_3	1		
4377861	4216080_1	1		
4377861	3226524_5	1		
4377861	3074426_2	1		
3385681	1786385_0	2		
3385681	1027890_3	1		
3385681	797333_5	1		
3385681	192207_3	2		
3385681	927273_9	1		
3385681	1161848_7	1		
3385681	461749_5	2		
3385681	3425218_6	1		
3385681	3385681_9	2		
3385681	3076949_10	1		
3385681	3477369_8	4	0.05555555555555555	0.09090909090909091
3385681	3385681_17	3	0.1111111111111111	0.16666666666666666
3385681	265377_0	1		
3385681	342943_10	4	0.16666666666666666	0.21428571428571427
3385681	3385681_19	2		
3385681	3385681_1	3	0.2222222222222222	0.25
3385681	2132167_10	2		
3385681	342943_3	2		
3385681	256524_0	1		
3385681	3385681_5	3	0.2777777777777778	0.25
3385681	3385681_22	2		
3385681	3385681_11	3	0.3333333333333333	0.2727272727272727
3385681	3425218_0	1		
3385681	394371_2	1		
3385681	1402231_0	1		
3385681	1698878_1	1		
3385681	3385681_0	4	0.3888888888888889	0.25925925925925924
3385681	1119420_5	1		
3385681	76436_3	1		
3385681	3870854_6	1		
1794677	909885_1	4	0.05	1.0
1794677	802803_2	2		
1794677	4043249_4	3	0.1	0.6666666666666666
1794677	1431349_1	4	0.15	0.75
1794677	1794677_2	4	0.2	0.8
1794677	3740539_1	3	0.25	0.8333333333333334
1794677	134818_2	2		
1794677	802803_4	4	0.3	0.75
1794677	2323970_0	3	0.35	0.7777777777777778
1794677	2131378_3	4	0.4	0.8
1794677	2390944_1	4	0.45	0.8181818181818182
1794677	2864267_1	1		
1794677	2794937_1	4	0.5	0.7692307692307693
1794677	2323970_1	4	0.55	0.7857142857142857
1794677	974438_4	3	0.6	0.8
1794677	711860_5	3	0.65	0.8125
1794677	433015_6	2		
1794677	1105845_15	1		
1794677	2005580_6	3	0.7	0.7368421052631579
1794677	2134540_3	2		
1794677	2925096_2	4	0.75	0.7142857142857143
1794677	1868446_1	1		
1794677	4190287_7	1		
1794677	1262692_2	1		
1794677	3872395_4	1		
1794677	3554263_2	1		
1794677	1794677_0	4	0.8	0.5925925925925926
1794677	3982441_0	4	0.85	0.6071428571428571
1794677	1262692_5	1		
1794677	3554263_3	1		
3301173	3301173_1	3	0.5	1.0
3301173	2360161_1	1		
3301173	3918272_4	1		
3301173	2360161_0	1		
3301173	2300405_11	2		
3301173	4433714_2	1		
3301173	216591_1	2		
3301173	2309148_0	2		
3301173	3779155_4	1		
3301173	4403555_1	1		
3301173	4198659_0	2		
3301173	1514827_7	1		
3301173	688359_5	1		
3301173	4018891_70	1		
3301173	3460106_6	1		
3301173	2479423_6	1		
3301173	216591_0	2		
3301173	2300405_17	2		
3301173	3301173_0	4	1.0	0.10526315789473684
3301173	70225_1	1		
3301173	1987580_1	1		
3301173	2803492_12	1		
3301173	2466842_0	1		
3301173	279339_0	2		
3301173	1792352_1	1		
3301173	1344730_1	1		
3301173	3275347_3	1		
3301173	172731_12	1		
3301173	4326990_0	1		
3301173	957296_4	2		
3960080	3960080_4	4	0.25	1.0
3960080	3960080_2	3	0.5	1.0
3960080	110916_2	2		
3960080	1680772_1	1		
3960080	3910705_9	2		
3960080	1045361_0	1		
3960080	2301754_5	1		
3960080	200712_2	1		
3960080	1802263_3	1		
3960080	3904252_0	2		
3960080	4215799_3	1		
3960080	2159248_16	2		
3960080	2732477_7	1		
3960080	3646403_2	2		
3960080	1734561_1	2		
3960080	2732477_0	2		
3960080	592364_3	1		
3960080	1300291_5	1		
3960080	2325953_9	1		
3960080	672045_2	2		
3960080	635857_6	2		
3960080	4348430_0	2		
3960080	3721778_7	1		
3960080	3960080_0	4	0.75	0.125
3960080	1578718_35	1		
3960080	1939732_3	2		
3960080	753026_6	1		
3960080	1316213_7	1		
3960080	2795030_5	1		
3960080	1492370_3	1		
1262692	866587_0	4	0.037037037037037035	1.0
1262692	99035_15	1		
1262692	3555026_11	1		
1262692	2560941_7	1		
1262692	919065_1	1		
1262692	1082990_5	1		
1262692	1308055_11	1		
1262692	922849_8	1		
1262692	2923156_4	1		
1262692	885617_2	1		
1262692	199158_5	1		
1262692	1588055_4	1		
1262692	4200715_1	3	0.07407407407407407	0.15384615384615385
1262692	2719866_0	3	0.1111111111111111	0.21428571428571427
1262692	2719866_2	2		
1262692	1681233_4	2		
1262692	2627795_2	1		
1262692	704120_0	3	0.14814814814814814	0.2222222222222222
1262692	968827_6	1		
1262692	812036_6	4	0.18518518518518517	0.25
1262692	1134300_1	3	0.2222222222222222	0.2857142857142857
1262692	2916758_0	3	0.25925925925925924	0.3181818181818182
1262692	1134300_0	2		
1262692	1499030_5	3	0.2962962962962963	0.3333333333333333
1262692	1105845_11	3	0.3333333333333333	0.36
1262692	1673450_2	1		
1262692	317469_9	3	0.37037037037037035	0.37037037037037035
1262692	1105845_15	3	0.4074074074074074	0.39285714285714285
1262692	1322615_1	3	0.4444444444444444	0.41379310344827586
1262692	2843594_2	1		
558570	558570_6	2		
558570	558570_2	4	0.1	0.5
558570	3703662_4	1		
558570	3040519_7	2		
558570	3040519_1	2		
558570	558570_13	3	0.2	0.3333333333333333
558570	4275012_13	2		
558570	2970919_5	2		
558570	3971195_3	1		
558570	2667973_0	2		
558570	2484180_7	2		
558570	1006553_6	1		
558570	3971195_26	1		
558570	1006553_4	1		
558570	558570_10	3	0.3	0.2
