query_id	doc_id
2815090	1668257_9
2815090	4456104_9
2815090	3599049_0
2815090	1420026_2
1821193	1821193_0
1821193	157907_7
1821193	157907_16
1821193	514622_5
1821193	2782133_12
1821193	1821193_1
1821193	938564_8
1821193	812036_1
1821193	1821193_16
1821193	1283542_0
1821193	1821193_7
1821193	1821193_12
1821193	1757874_6
1821193	3555026_11
1821193	3578969_2
1821193	2036141_7
1821193	2669797_16
1821193	3205734_1
1821193	3620424_2
1821193	76436_3
1821193	821387_24
1821193	1821193_10
1821193	342943_3
1821193	1592233_0
1821193	3614621_7
1821193	1972970_3
1821193	1324444_6
1821193	2145892_14
1821193	1944018_22
1821193	3086320_0
4185501	3295055_3
4185501	2045503_11
4185501	2019409_3
4185501	4185501_3
4185501	1174906_5
4185501	1777971_3
4185501	1835434_6
4185501	1016733_2
4185501	1060942_4
4185501	2785579_2
4185501	2019409_7
4185501	1174906_4
4185501	1664423_9
4185501	253238_8
4185501	66937_2
4185501	4185501_5
4185501	751_6
4185501	2983072_1
4185501	1417539_9
4185501	1345517_2
4185501	2213227_1
4185501	1262692_9
4185501	3126423_2
4185501	2019409_0
4185501	1429684_0
4185501	3490578_5
4185501	3403034_9
4185501	3109243_0
4185501	1046895_5
4185501	2589023_5
4473331	4373459_1
4473331	532418_2
4473331	3234900_12
4473331	4373459_3
4473331	4373459_14
4473331	3535930_4
4473331	1115338_0
4473331	1740321_13
4473331	2508797_1
4473331	1115338_1
4473331	460728_16
4473331	1657326_1
4473331	4473331_5
4473331	1166941_1
4473331	3271086_6
4473331	4281840_17
4473331	1757398_14
4473331	1271974_1
4473331	3996836_3
4473331	1591764_2
4473331	4375770_7
4473331	2585846_1
4473331	4147302_5
4473331	3614208_5
4473331	945249_1
4473331	604564_6
4473331	4473331_3
4473331	3593337_1
4473331	1814059_0
4473331	2855289_1
4190287	785804_2
4190287	1256399_1
4190287	4190287_0
4190287	2734659_4
4190287	1581015_1
4190287	829336_15
4190287	364519_2
4190287	4286095_8
4190287	477064_10
4190287	1133452_0
4190287	1582877_2
4190287	4272061_4
4190287	4190287_3
4190287	1256399_0
4190287	1624980_17
4190287	4190287_4
4190287	1944018_2
4190287	543265_2
4190287	4190287_2
4190287	2436437_0
4190287	1624980_13
4190287	1582877_13
4190287	636973_1
4190287	4031278_15
4190287	1164468_0
4190287	2432081_2
4190287	3411123_1
4190287	1166941_1
4190287	3593337_1
4190287	1814059_0
1937374	1937374_2
1937374	4083207_7
1937374	3783343_4
1937374	1788797_1
1937374	3504570_1
1937374	668694_0
1937374	4454467_7
1937374	3159883_1
1937374	4454467_10
1937374	1392278_3
1937374	2612506_1
1937374	668694_4
1937374	4181607_0
1937374	2377595_3
1937374	1881985_0
1937374	3028156_1
1937374	2768539_1
1937374	1937374_0
1937374	2768539_0
1937374	3839032_1
1937374	1627436_2
1937374	2251246_1
1937374	1887207_4
1937374	3085580_0
1937374	1166941_1
1937374	3593337_1
1937374	1814059_0
1937374	2855289_1
1937374	3025260_1
1937374	993930_4
4377861	3940431_1
4377861	4377861_1
4377861	4377861_2
4377861	47821_2
4377861	4377861_0
4377861	2369927_0
4377861	1166941_1
4377861	3593337_1
4377861	1814059_0
4377861	2855289_1
4377861	3025260_1
4377861	993930_4
4377861	993930_6
4377861	3154825_1
4377861	3911772_2
4377861	3264099_4
4377861	1189138_4
4377861	3087730_3
4377861	2854662_2
4377861	550353_0
4377861	1351675_0
4377861	1351675_1
4377861	1351675_2
4377861	1351675_3
4377861	1888463_0
4377861	641980_0
4377861	641980_3
4377861	4216080_1
4377861	3226524_5
4377861	3074426_2
3385681	1786385_0
3385681	1027890_3
3385681	797333_5
3385681	192207_3
3385681	927273_9
3385681	1161848_7
3385681	461749_5
3385681	3425218_6
3385681	3385681_9
3385681	3076949_10
3385681	3477369_8
3385681	3385681_17
3385681	265377_0
3385681	342943_10
3385681	3385681_19
3385681	3385681_1
3385681	2132167_10
3385681	342943_3
3385681	256524_0
3385681	3385681_5
3385681	3385681_22
3385681	3385681_11
3385681	3425218_0
3385681	394371_2
3385681	1402231_0
3385681	1698878_1
3385681	3385681_0
3385681	1119420_5
3385681	76436_3
3385681	3870854_6
1794677	909885_1
1794677	802803_2
1794677	4043249_4
1794677	1431349_1
1794677	1794677_2
1794677	3740539_1
1794677	134818_2
1794677	802803_4
1794677	2323970_0
1794677	2131378_3
1794677	2390944_1
1794677	2864267_1
1794677	2794937_1
1794677	2323970_1
1794677	974438_4
1794677	711860_5
1794677	433015_6
1794677	1105845_15
1794677	2005580_6
1794677	2134540_3
1794677	2925096_2
1794677	1868446_1
1794677	4190287_7
1794677	1262692_2
1794677	3872395_4
1794677	3554263_2
1794677	1794677_0
1794677	3982441_0
1794677	1262692_5
1794677	3554263_3
3301173	3301173_1
3301173	2360161_1
3301173	3918272_4
3301173	2360161_0
3301173	2300405_11
3301173	4433714_2
3301173	216591_1
3301173	2309148_0
3301173	3779155_4
3301173	4403555_1
3301173	4198659_0
3301173	1514827_7
3301173	688359_5
3301173	4018891_70
3301173	3460106_6
3301173	2479423_6
3301173	216591_0
3301173	2300405_17
3301173	3301173_0
3301173	70225_1
3301173	1987580_1
3301173	2803492_12
3301173	2466842_0
3301173	279339_0
3301173	1792352_1
3301173	1344730_1
3301173	3275347_3
3301173	172731_12
3301173	4326990_0
3301173	957296_4
3960080	3960080_4
3960080	3960080_2
3960080	110916_2
3960080	1680772_1
3960080	3910705_9
3960080	1045361_0
3960080	2301754_5
3960080	200712_2
3960080	1802263_3
3960080	3904252_0
3960080	4215799_3
3960080	2159248_16
3960080	2732477_7
3960080	3646403_2
3960080	1734561_1
3960080	2732477_0
3960080	592364_3
3960080	1300291_5
3960080	2325953_9
3960080	672045_2
3960080	635857_6
3960080	4348430_0
3960080	3721778_7
3960080	3960080_0
3960080	1578718_35
3960080	1939732_3
3960080	753026_6
3960080	1316213_7
3960080	2795030_5
3960080	1492370_3
1262692	866587_0
1262692	99035_15
1262692	3555026_11
1262692	2560941_7
1262692	919065_1
1262692	1082990_5
1262692	1308055_11
1262692	922849_8
1262692	2923156_4
1262692	885617_2
1262692	199158_5
1262692	1588055_4
1262692	4200715_1
1262692	2719866_0
1262692	2719866_2
1262692	1681233_4
1262692	2627795_2
1262692	704120_0
1262692	968827_6
1262692	812036_6
1262692	1134300_1
1262692	2916758_0
1262692	1134300_0
1262692	1499030_5
1262692	1105845_11
1262692	1673450_2
1262692	317469_9
1262692	1105845_15
1262692	1322615_1
1262692	2843594_2
558570	558570_6
558570	558570_2
558570	3703662_4
558570	3040519_7
558570	3040519_1
558570	558570_13
558570	4275012_13
558570	2970919_5
558570	3971195_3
558570	2667973_0
558570	2484180_7
558570	1006553_6
558570	3971195_26
558570	1006553_4
558570	558570_10
558570	1619157_1
558570	3040519_4
558570	1502604_1
558570	4246221_15
558570	2484180_4
558570	3146069_12
558570	4367654_5
558570	2036065_1
558570	4163358_12
558570	1391529_13
558570	2439990_1
558570	558570_12
558570	1391529_9
558570	3971195_0
558570	1879765_3
1167882	1659164_1
1167882	46875_16
1167882	3143818_2
1167882	2078427_4
1167882	3091580_4
1167882	1167882_2
1167882	2305198_0
1167882	3977645_5
1167882	3633151_3
1167882	3483686_5
1167882	3324906_5
1167882	3415293_8
1167882	3130188_1
1167882	2713263_5
1167882	1258084_26
1167882	2582920_14
1167882	1212323_1
1167882	4330060_0
1167882	3389038_4
1167882	1036545_1
1167882	3832839_6
1167882	2804395_3
1167882	2977539_0
1167882	1066150_2
1167882	2597218_0
1167882	1987580_1
1167882	3547758_0
1167882	811091_0
1167882	4018891_50
1167882	2619912_0
3295055	3295055_0
3295055	3378241_12
3295055	3474226_2
3295055	3766794_1
3295055	1767104_35
3295055	2774257_1
3295055	1262692_3
3295055	1383572_1
3295055	3094055_4
3295055	125974_3
3295055	580714_0
3295055	2045503_11
3295055	1486348_0
3295055	3832839_13
3295055	3295055_2
3295055	852482_4
3295055	2337810_6
3295055	1046895_5
3295055	3278803_3
3295055	1282199_3
3295055	2984222_5
3295055	3440797_0
3295055	2819027_15
3295055	3264650_6
3295055	1292734_7
3295055	3196461_1
3295055	3324906_5
3295055	2247892_3
3295055	2561934_2
3295055	421753_12
100653	3186954_1
100653	1000063_0
100653	1814059_0
100653	221513_0
100653	1466730_14
100653	1948316_0
100653	3616874_1
100653	2706031_1
100653	1260597_3
100653	4276782_2
100653	3460038_0
100653	1022045_6
100653	3587356_4
100653	903210_4
100653	1535994_0
100653	2335842_1
100653	2188785_0
100653	199158_5
100653	1251782_2
100653	1581994_0
100653	4367654_5
100653	585390_0
100653	2439990_1
100653	158464_1
100653	111526_5
100653	2503069_1
100653	2518087_12
100653	100653_0
100653	650233_14
100653	3992388_0
2619912	354936_11
2619912	42750_13
2619912	487055_25
2619912	1325977_13
2619912	2394348_11
2619912	4031851_10
2619912	1258084_26
2619912	4269882_12
2619912	42750_25
2619912	32011_5
2619912	1919494_1
2619912	4065374_15
2619912	3874326_2
2619912	3741453_16
2619912	4074085_12
2619912	1167882_0
2619912	4453130_18
2619912	4065374_10
2619912	174372_12
2619912	1340574_11
2619912	1061393_15
2619912	616554_23
2619912	2788985_19
2619912	1582877_8
2619912	1575291_1
2619912	1167882_6
2619912	4031851_6
2619912	2380990_15
2619912	4406624_6
2619912	2698803_13
2592121	3313253_11
2592121	2179993_2
2592121	4195045_0
2592121	218380_2
2592121	3387586_1
2592121	275185_1
2592121	1684206_11
2592121	403749_1
2592121	2299281_4
2592121	2604933_0
2592121	3977959_4
2592121	95225_0
2592121	1895752_2
2592121	2592121_1
2592121	4276782_2
2592121	3347704_1
2592121	4302014_1
2592121	1752934_3
2592121	2684257_1
2592121	3604312_5
2592121	1638634_5
2592121	1428446_0
2592121	1782040_1
2592121	1582877_7
2592121	1752934_6
2592121	4188646_2
2592121	720103_2
2592121	3304835_0
2592121	31083_2
2592121	2592121_0
2182052	2182052_3
2182052	3491953_4
2182052	1847448_5
2182052	144229_4
2182052	181119_97
2182052	3143818_2
2182052	104625_9
2182052	1793190_1
2182052	104625_0
2182052	46875_16
2182052	3977645_5
2182052	123921_2
2182052	1659164_1
2182052	402514_4
2182052	3324906_5
2182052	2713263_5
2182052	1793190_3
2182052	2582920_14
2182052	2078427_4
2182052	3862956_12
2182052	3832839_6
2182052	2305198_0
2182052	2804395_3
2182052	104625_23
2182052	2977539_0
2182052	2597218_0
2182052	3576159_3
2182052	402514_1
2182052	3803341_0
2182052	3491953_5
1623623	3255199_7
1623623	2254953_4
1623623	2704906_2
1623623	1838330_2
1623623	1838330_1
1623623	2264846_0
1623623	3752226_1
1623623	3033565_3
1623623	537015_0
1623623	3839032_1
1623623	2974906_0
1623623	4382889_24
1623623	1174906_5
1623623	4033117_4
1623623	3493286_6
1623623	3902668_1
1623623	3396066_9
1623623	2987577_0
1623623	2466842_0
1623623	922849_24
1623623	1798931_0
1623623	47875_3
1623623	3396066_12
1623623	753026_4
1623623	753026_6
1623623	3069217_0
1623623	158155_2
1623623	3456738_4
1623623	115988_1
1623623	2846621_6
3078448	4143403_9
3078448	128053_1
3078448	3703048_0
3078448	580714_0
3078448	2529760_0
3078448	793463_0
3078448	1015800_20
3078448	2198611_7
3078448	2649139_13
3078448	742417_5
3078448	3078448_1
3078448	4015240_3
3078448	855741_0
3078448	1338579_0
3078448	1209792_7
3078448	3186063_2
3078448	4210039_13
3078448	793463_19
3078448	2008017_1
3078448	855741_1
3078448	2360161_1
3078448	793463_15
3078448	4406669_21
3078448	2683964_0
3078448	4464639_12
3078448	3246439_0
3078448	1209792_4
3078448	4464639_32
3078448	4015240_4
3078448	3186063_12
3074429	439043_5
3074429	600468_1
3074429	3515884_16
3074429	1990217_1
3074429	1310315_0
3074429	3729758_8
3074429	838540_7
3074429	3280768_18
3074429	3369088_2
3074429	3339774_3
3074429	583197_1
3074429	2427314_7
3074429	4074085_12
3074429	1210274_6
3074429	4120781_2
3074429	4458783_6
3074429	1749971_6
3074429	2763093_20
3074429	1209329_5
3074429	4374602_2
3074429	1634822_11
3074429	1230775_3
3074429	2795030_0
3074429	3074429_5
3074429	2714532_13
3074429	2327658_6
3074429	1154000_13
3074429	3074429_4
3074429	2022468_6
3074429	4360542_11
1119420	2374434_10
1119420	3165940_2
1119420	1784267_3
1119420	3165940_3
1119420	3806679_3
1119420	846925_3
1119420	3635652_0
1119420	3165940_5
1119420	3440185_6
1119420	1119420_4
1119420	3165940_1
1119420	3271422_3
1119420	4196886_6
1119420	4185501_2
1119420	1103849_2
1119420	4122089_1
1119420	1119420_2
1119420	1119420_5
1119420	1119420_0
1119420	3150074_6
1119420	1546997_3
1119420	3146069_12
1119420	1817847_1
1119420	4185501_4
1119420	2276319_16
1119420	172731_3
1119420	2758239_2
1119420	2226426_2
1119420	3382095_0
1119420	4151027_0
1290612	971813_1
1290612	1784252_4
1290612	1782359_4
1290612	1724160_11
1290612	1290612_3
1290612	7490_10
1290612	971813_3
1290612	3940406_5
1290612	1290612_5
1290612	909013_3
1290612	2155384_11
1290612	3344442_4
1290612	845711_0
1290612	3966063_0
1290612	4387479_4
1290612	4286095_21
1290612	2482017_5
1290612	1290612_2
1290612	3966063_1
1290612	1186189_13
1290612	2285837_1
1290612	3348959_1
1290612	1290612_0
1290612	1910512_0
1290612	1700886_18
1290612	80273_4
1290612	4286095_8
1290612	971813_5
1290612	909013_0
1290612	1005351_4
204963	332150_1
204963	1784939_7
204963	1922877_8
204963	2146313_11
204963	2674232_1
204963	3399136_3
204963	1110438_2
204963	751_6
204963	3873627_0
204963	552511_4
204963	1167882_5
204963	1964316_5
204963	1404624_3
204963	3589229_12
204963	474417_2
204963	2173791_6
204963	3499881_0
204963	1035857_16
204963	4274830_6
204963	2607044_0
204963	3171875_8
204963	842869_9
204963	922849_18
204963	3280768_3
204963	3255435_8
204963	1510207_3
204963	1702151_2
204963	1585785_0
204963	1444008_1
204963	714612_6
4367654	3507491_2
4367654	1972970_6
4367654	3225840_1
4367654	3225840_3
4367654	3225840_5
4367654	3225840_2
4367654	1972970_3
4367654	859784_1
4367654	3225840_10
4367654	4239397_0
4367654	1461587_6
4367654	3070787_1
4367654	3376619_12
4367654	3681542_9
4367654	479491_0
4367654	1862777_1
4367654	2534403_0
4367654	1461587_0
4367654	1016733_2
4367654	609370_6
4367654	2864267_1
4367654	1839970_13
4367654	1340574_2
4367654	1708313_5
4367654	4367654_0
4367654	456214_2
4367654	3614661_0
4367654	3507491_9
4367654	3763316_0
4367654	3507491_1
3639660	3385681_2
3639660	3385681_3
3639660	3639660_3
3639660	3385681_9
3639660	1292734_2
3639660	3385681_21
3639660	3042258_0
3639660	1623623_0
3639660	1165370_9
3639660	3361764_3
3639660	3639660_5
3639660	3639660_1
3639660	1165231_4
3639660	420069_3
3639660	3059561_5
3639660	3006100_2
3639660	2218314_1
3639660	3490578_5
3639660	1292734_20
3639660	3385681_20
3639660	1588055_4
3639660	3565334_12
3639660	3150262_0
3639660	1623623_2
3639660	104625_14
3639660	2660376_6
3639660	2393376_0
3639660	1470267_7
3639660	3319679_7
3639660	1254719_1
1015624	1808671_4
1015624	2553965_5
1015624	489357_6
1015624	3241225_0
1015624	2553965_3
1015624	2553965_10
1015624	2553965_2
1015624	3479795_3
1015624	3921805_9
1015624	489357_7
1015624	2553965_1
1015624	2553965_0
1015624	2553965_8
1015624	3479795_6
1015624	2291272_1
1015624	3479795_2
1015624	2291272_12
1015624	1114110_13
1015624	2115670_6
1015624	2190298_17
1015624	1325977_13
1015624	3499881_1
1015624	4116278_3
1015624	2291272_2
1015624	1015624_0
1015624	369616_4
1015624	2898908_10
1015624	1292734_6
1015624	922849_23
1015624	2352161_1
1082595	1082595_1
1082595	2848781_2
1082595	64761_0
1082595	3496219_1
1082595	1082595_2
1082595	3038038_0
1082595	2785567_3
1082595	1004200_0
1082595	1634544_0
1082595	896169_0
1082595	1080525_1
1082595	2268490_2
1082595	2007428_0
1082595	1874881_5
1082595	1082595_0
1082595	1874881_7
1082595	3883402_1
1082595	4256593_1
1082595	2831580_0
1082595	3384601_0
1082595	1734200_3
1082595	4011933_7
1082595	1301174_0
1082595	3455905_3
1082595	1798931_0
1082595	1957887_2
1082595	89648_9
1082595	1453706_9
1082595	1016733_0
1082595	3368975_14
3239329	3685035_20
3239329	3124555_3
3239329	3538240_5
3239329	3665231_23
3239329	3538240_9
3239329	2562102_1
3239329	1172582_10
3239329	3239329_4
3239329	3688129_5
3239329	75911_10
3239329	2667024_0
3239329	2900792_15
3239329	4981_22
3239329	4981_10
3239329	2265050_13
3239329	3087802_7
3239329	862822_3
3239329	2509851_1
3239329	2310615_15
3239329	862822_8
3239329	3239329_7
3239329	2592852_0
3239329	1028133_0
3239329	2360161_0
3239329	312215_8
3239329	3239329_1
3239329	2265050_12
3239329	4311093_4
3239329	1067083_5
3239329	827475_3
3874326	3146069_12
3874326	1817847_1
3874326	76436_3
3874326	1404624_3
3874326	1001002_9
3874326	3381250_22
3874326	3146069_5
3874326	3990014_2
3874326	3778999_4
3874326	4279699_1
3874326	3394824_7
3874326	1054210_4
3874326	1983610_10
3874326	3874326_6
3874326	365592_0
3874326	1135134_14
3874326	3979626_9
3874326	1267136_2
3874326	3317208_8
3874326	2012175_4
3874326	3165940_2
3874326	2594000_0
3874326	857510_7
3874326	1710501_1
3874326	3282791_24
3874326	4279699_9
3874326	3165940_5
3874326	936529_10
3874326	3874326_4
3874326	3381250_9
1254390	855741_7
1254390	128053_1
1254390	3246439_0
1254390	793463_0
1254390	2198611_7
1254390	2649139_13
1254390	3703048_0
1254390	3078448_1
1254390	4015240_2
1254390	3186063_12
1254390	4015240_3
1254390	855741_0
1254390	2954056_4
1254390	1209792_7
1254390	1338579_0
1254390	1209792_4
1254390	3957422_3
1254390	2008017_1
1254390	855741_1
1254390	1254390_3
1254390	4406669_21
1254390	1015800_20
1254390	1509616_1
1254390	4015240_4
1254390	4143403_9
1254390	4406669_5
1254390	3711329_3
1254390	3680730_10
1254390	3578312_3
1254390	2008017_0
4018891	592364_3
4018891	1300291_5
4018891	2325953_9
4018891	4018891_24
4018891	4018891_71
4018891	4018891_0
4018891	938564_8
4018891	1395675_0
4018891	1015398_8
4018891	1497821_2
4018891	3269522_5
4018891	4018891_33
4018891	4018891_53
4018891	4018891_42
4018891	4018891_34
4018891	2290758_3
4018891	4018891_9
4018891	4018891_4
4018891	849221_10
4018891	2443586_10
4018891	4018891_30
4018891	176869_6
4018891	4018891_67
4018891	3998437_3
4018891	2380990_11
4018891	3338514_7
4018891	4018891_32
4018891	3674432_11
4018891	176869_7
4018891	1010128_1
3552010	545641_5
3552010	244986_4
3552010	3552010_6
3552010	1732085_12
3552010	477064_10
3552010	3186995_3
3552010	596426_6
3552010	1821193_9
3552010	1582877_19
3552010	1005351_4
3552010	1944018_22
3552010	3087730_3
3552010	616554_7
3552010	2278645_6
3552010	1458125_1
3552010	1677336_1
3552010	3612799_2
3552010	1677336_20
3552010	4292058_0
3552010	1211953_0
3552010	1777299_4
3552010	3552010_2
3552010	3086320_0
3552010	347611_0
3552010	3552010_4
3552010	2429491_6
3552010	1814059_0
3552010	2094461_8
3552010	3640705_1
3552010	2429491_4
1968489	2803492_8
1968489	4425036_2
1968489	2803492_9
1968489	3425445_3
1968489	1594712_1
1968489	858484_0
1968489	2956776_0
1968489	224270_3
1968489	2803492_14
1968489	4018891_69
1968489	1254896_1
1968489	270342_3
1968489	587929_0
1968489	4065263_6
1968489	159716_0
1968489	1051047_1
1968489	3593337_1
1968489	3358670_7
1968489	4065263_4
1968489	2074044_3
1968489	2762709_1
1968489	2380990_4
1968489	4018891_55
1968489	3534677_11
1968489	2535475_5
1968489	1399727_3
1968489	1105845_11
1968489	2803492_1
1968489	3819329_3
1968489	2640389_1
443848	874916_2
443848	1623802_15
443848	1623802_12
443848	2678635_2
443848	592364_3
443848	1300291_5
443848	2325953_9
443848	874916_0
443848	3746693_1
443848	938564_8
443848	3904757_5
443848	874916_4
443848	1206508_12
443848	751_6
443848	1015398_8
443848	2627678_5
443848	3507491_4
443848	2814599_2
443848	3269522_5
443848	1623802_4
443848	443848_1
443848	176473_23
443848	2290758_3
443848	1957235_1
443848	1167882_5
443848	4018891_9
443848	2061424_6
443848	849221_10
443848	3589229_12
443848	821387_16
2180086	1212448_5
2180086	1166941_1
2180086	3593337_1
2180086	1814059_0
2180086	2855289_1
2180086	3025260_1
2180086	993930_4
2180086	993930_6
2180086	3154825_1
2180086	3911772_2
2180086	3264099_4
2180086	1189138_4
2180086	3087730_3
2180086	2854662_2
2180086	550353_0
2180086	1351675_0
2180086	1351675_1
2180086	1351675_2
2180086	1351675_3
2180086	1888463_0
2180086	641980_0
2180086	641980_3
2180086	4216080_1
2180086	3226524_5
2180086	3074426_2
2180086	2143798_0
2180086	1881985_0
2180086	4047045_0
2180086	122136_0
2180086	1443498_0
34041	3123658_3
34041	2668911_14
34041	3191401_0
34041	2897078_1
34041	2617887_6
34041	2668911_2
34041	1296683_4
34041	3123658_4
34041	3753240_1
34041	34041_3
34041	3753240_2
34041	3123658_0
34041	34041_5
34041	34041_7
34041	3427520_1
34041	34041_8
34041	3810824_3
34041	1824282_0
34041	3497946_2
34041	34041_0
34041	3651178_0
34041	1606906_2
34041	3191401_6
34041	2668911_13
34041	3753240_0
34041	34041_9
34041	3618486_0
34041	271592_0
34041	34041_6
34041	34041_1
229303	1930928_1
229303	2020678_10
229303	517692_8
229303	2773889_0
229303	3560813_11
229303	2900405_19
229303	661532_6
229303	988600_7
229303	2309774_10
229303	2679009_2
229303	2158816_1
229303	2309774_18
229303	2188251_4
229303	2207257_2
229303	2900405_12
229303	232795_4
229303	347645_2
229303	2020678_9
229303	2407047_3
229303	4075943_3
229303	229303_7
229303	2425212_0
229303	3141496_7
229303	1876468_1
229303	310696_1
229303	2309774_17
229303	255879_11
229303	2949791_3
229303	2309774_19
229303	3141496_14
2446614	4387291_5
2446614	1297885_12
2446614	2446614_8
2446614	2655489_0
2446614	1850683_1
2446614	2446614_5
2446614	4387291_16
2446614	1394986_6
2446614	3780553_1
2446614	1787563_1
2446614	3952836_1
2446614	1408062_10
2446614	488304_18
2446614	2615739_0
2446614	2446614_10
2446614	1408062_11
2446614	311770_5
2446614	2446614_3
2446614	2655489_3
2446614	3826926_1
2446614	2344361_5
2446614	3847390_10
2446614	10393_1
2446614	1996396_4
2446614	3007908_1
2446614	1672947_9
2446614	2446614_7
2446614	2765626_0
2446614	2551845_6
2446614	311770_0
654124	3990512_2
654124	2473090_3
654124	332116_0
654124	311770_1
654124	85711_3
654124	4424647_3
654124	1694609_1
654124	311770_5
654124	3146001_6
654124	3752226_1
654124	3146001_1
654124	4185501_12
654124	735552_0
654124	1082595_0
654124	1582877_15
654124	3425445_3
654124	2442758_0
654124	100653_0
654124	1984512_0
654124	654124_3
654124	99379_0
654124	4424647_2
654124	2028407_0
654124	2034775_4
654124	2296382_0
654124	2028407_5
654124	2477540_2
654124	2764765_5
654124	4347198_0
654124	1477322_0
4012558	1033025_0
4012558	4173985_4
4012558	922849_22
4012558	1790576_2
4012558	2656125_0
4012558	3995844_4
4012558	178242_4
4012558	178242_1
4012558	1477322_4
4012558	2443586_10
4012558	2977539_0
4012558	3698636_3
4012558	3095740_3
4012558	250848_9
4012558	821387_20
4012558	4132763_5
4012558	3874326_0
4012558	1715937_5
4012558	919065_1
4012558	3978312_0
4012558	1926712_3
4012558	2678835_2
4012558	1841876_0
4012558	1702151_3
4012558	4002710_6
4012558	2665820_0
4012558	2443586_4
4012558	2739338_2
4012558	849221_3
4012558	2239493_8
922849	4317770_7
922849	1787414_2
922849	922849_7
922849	922849_31
922849	4211335_3
922849	3480363_3
922849	1402231_0
922849	922849_36
922849	76436_3
922849	922849_13
922849	149081_8
922849	4253093_0
922849	922849_26
922849	3986464_10
922849	2145892_14
922849	2642336_6
922849	1912512_14
922849	923995_2
922849	738661_3
922849	4104543_4
922849	858924_7
922849	2560941_7
922849	1430897_2
922849	3171846_0
922849	3282791_24
922849	1007413_2
922849	3594006_2
922849	3146069_12
922849	3071469_14
922849	1892884_19
2976644	2976644_0
2976644	929241_1
2976644	3611744_5
2976644	1440110_20
2976644	4226760_9
2976644	3136314_1
2976644	2834368_0
2976644	4003022_2
2976644	2976644_4
2976644	2976644_7
2976644	1806806_3
2976644	1596847_0
2976644	4003022_0
2976644	4144330_1
2976644	2976644_8
2976644	184282_0
2976644	1009842_0
2976644	2632613_2
2976644	3172_2
2976644	2976644_3
2976644	4333355_2
2976644	3614208_5
2976644	1166941_1
2976644	3593337_1
2976644	1814059_0
2976644	2855289_1
2976644	3025260_1
2976644	993930_4
2976644	993930_6
2976644	3154825_1
4467100	332150_1
4467100	1784939_7
4467100	1922877_8
4467100	2146313_11
4467100	2674232_1
4467100	3399136_3
4467100	1110438_2
4467100	751_6
4467100	3873627_0
4467100	552511_4
4467100	1167882_5
4467100	1964316_5
4467100	1404624_3
4467100	3589229_12
4467100	474417_2
4467100	2173791_6
4467100	3499881_0
4467100	1035857_16
4467100	4274830_6
4467100	2607044_0
4467100	3171875_8
4467100	842869_9
4467100	922849_18
4467100	3280768_3
4467100	3255435_8
4467100	1510207_3
4467100	1702151_2
4467100	1585785_0
4467100	1444008_1
4467100	714612_6
2551845	3074429_2
2551845	2710133_6
2551845	1777969_3
2551845	2400150_23
2551845	55103_3
2551845	3717794_0
2551845	4360542_11
2551845	2439872_16
2551845	199158_5
2551845	3982394_9
2551845	111526_5
2551845	232795_4
2551845	3655919_18
2551845	1215060_12
2551845	3621107_1
2551845	3459650_5
2551845	4449727_6
2551845	3061093_2
2551845	3957314_0
2551845	4246149_2
2551845	3136566_1
2551845	1115338_0
2551845	650233_14
2551845	3992388_0
2551845	2600828_5
2551845	1340574_5
2551845	1406531_4
2551845	2983072_1
2551845	2757296_3
2551845	3239329_2
3559048	3559048_6
3559048	3694423_2
3559048	456343_1
3559048	3559048_9
3559048	1999015_2
3559048	1363414_3
3559048	3559048_5
3559048	3896879_7
3559048	3559048_11
3559048	661584_6
3559048	3559048_2
3559048	3559048_10
3559048	3559048_0
3559048	1674088_11
3559048	429066_5
3559048	3559048_4
3559048	3896879_12
3559048	3482928_8
3559048	3559048_3
3559048	3385681_4
3559048	997038_3
3559048	2783398_6
3559048	3510958_0
3559048	2049969_0
3559048	746975_2
3559048	1847289_1
3559048	2118381_4
3559048	3559048_1
3559048	1880300_3
3559048	4209320_0
823384	437230_2
823384	3596069_2
823384	3425291_4
823384	3242284_2
823384	4450746_1
823384	4377900_17
823384	1062302_2
823384	2797680_6
823384	4456104_9
823384	1662210_4
823384	1397736_3
823384	1968489_1
823384	1702151_3
823384	823384_4
823384	823384_2
823384	1736583_1
823384	578911_2
823384	2318465_1
823384	1548030_1
823384	78762_0
823384	377256_22
823384	1743172_0
823384	2121663_0
823384	4098021_4
823384	1882289_7
823384	2534402_13
823384	4323405_0
823384	3507491_15
823384	676028_2
823384	1155514_6
849221	2186958_11
849221	2059533_10
849221	849221_7
849221	852628_1
849221	3340360_6
849221	2108638_0
849221	2062189_2
849221	849221_2
849221	4346633_4
849221	3339774_1
849221	3339774_4
849221	76436_3
849221	1326934_4
849221	716987_1
849221	1550190_8
849221	2478511_0
849221	3449576_11
849221	2590595_1
849221	2797224_4
849221	1152934_8
849221	3338514_7
849221	1947254_13
849221	3874326_7
849221	2145892_14
849221	2960653_8
849221	2815090_1
849221	1420339_34
849221	778164_2
849221	849221_12
849221	3507491_8
2847807	99035_15
2847807	3555026_11
2847807	2560941_7
2847807	919065_1
2847807	1082990_5
2847807	1308055_11
2847807	922849_8
2847807	2923156_4
2847807	885617_2
2847807	199158_5
2847807	1588055_4
2847807	2627795_2
2847807	3323179_4
2847807	968827_6
2847807	1065959_3
